Source,Device,Country,PreviousDonor,Wikipedia_use,Regular_user,Rely_on_Wikipedia,Since_message,Support_free_knowledge,Ad_free,Stay_Online,Support_charity,Support_volunteers,Like_privacy,Is_wp_nonprofit,Seen_messages,Morebanners_lessmoney,Too_many_banners,Enjoy_banners,Infrequent,Less_naggy,Don’t_mind_banners,Annoyed,Fundraising_necessary,Donate_other_charities,Trust_in_article,Mobile_purchases,Age,Gender,Legacy
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,2-3 times,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,40-49,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,This was the first time I saw the message,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Don't know,Don't know,Don't know,Agree,Disagree,Don't know,Don't know,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Disagree,Don't know,Agree,Don't know,Agree,Disagree,Don't know,Yes,References,Yes,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Yes,Community,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,No,This was the first time I saw the message,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,No,Presentation,Yes,30-39,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Yes,10-15 times,Agree,Don't know,Disagree,Don't know,Don't know,Agree,Don't know,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Agree,Agree,Agree,Don't know,Don't know,Agree,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Somewhat,Somewhat,Somewhat,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Absolutely,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Yes,2-3 times,Disagree,Disagree,Agree,Don't know,Don't know,Agree,Disagree,Agree,Yes,Presentation,No,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Disagree,Disagree,Agree,Agree,Don't know,Don't know,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Don't know,Agree,Don't know,Agree,Agree,Don't know,Agree,Yes,Presentation,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,40-49,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Don't know,Don't know,Agree,Don't know,Agree,Agree,Disagree,Agree,Yes,References,No,60-69,Prefer not to specify,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,2-3 times,Don't know,Disagree,Disagree,Agree,Don't know,Don't know,Disagree,Agree,Yes,Presentation,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Don't know,Agree,Disagree,Don't know,Yes,Community,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,2-3 times,Agree,Don't know,Agree,Agree,Agree,Don't know,Don't know,Agree,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,4-9 times,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,50-59,Prefer not to specify,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,I had never thought about it before,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,Yes,Not sure,Disagree,Don't know,Disagree,Don't know,Disagree,Disagree,Agree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,2-3 times,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Yes,References,Yes,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Not at all,Absolutely,Somewhat,Somewhat,Somewhat,Yes,This was the first time I saw the message,Don't know,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Yes,Presentation,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Disagree,Don't know,Agree,Don't know,Don't know,Agree,Disagree,Agree,Yes,Presentation,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Yes,2-3 times,Don't know,Disagree,Don't know,Agree,Agree,Don't know,Disagree,Agree,No,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Yes,Not sure,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Not at all,Absolutely,Somewhat,Absolutely,Absolutely,Somewhat,Somewhat,Yes,4-9 times,Don't know,Don't know,Disagree,Disagree,Disagree,Disagree,Agree,Agree,No,Presentation,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Not at all,Not at all,Absolutely,Absolutely,Absolutely,Not at all,Not at all,Yes,2-3 times,Disagree,Disagree,Don't know,Agree,Don't know,Agree,Disagree,Agree,Yes,References,Yes,30-39,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Don't know,Agree,Agree,Agree,Don't know,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,2-3 times,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,No,References,No,40-49,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Yes,2-3 times,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,No,Presentation,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Not at all,Not at all,Not at all,Yes,2-3 times,Agree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,18-29,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Yes,2-3 times,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,40-49,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Somewhat,Yes,This was the first time I saw the message,Don't know,Disagree,Agree,Agree,Don't know,Agree,Disagree,Agree,Yes,Presentation,No,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,18-29,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Somewhat,Absolutely,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Absolutely,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,I had never thought about it before,2-3 times,Agree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,2-3 times,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Not at all,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Not at all,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Yes,4-9 times,Don't know,Don't know,Disagree,Agree,Agree,Disagree,Agree,Agree,Yes,References,Yes,18-29,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Don't know,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,Community,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,Not sure,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Not at all,Absolutely,Absolutely,Not at all,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,10-15 times,Agree,Don't know,Agree,Don't know,Agree,Agree,Agree,Don't know,Yes,Presentation,No,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,4-9 times,Disagree,Disagree,Don't know,Don't know,Agree,Agree,Disagree,Don't know,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,70-79,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,2-3 times,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Somewhat,Somewhat,Not at all,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,50-59,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Not at all,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Somewhat,Yes,2-3 times,Disagree,Don't know,Disagree,Don't know,Agree,Agree,Disagree,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,10-15 times,Disagree,Disagree,Disagree,Don't know,Don't know,Agree,Disagree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,Yes,2-3 times,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,No,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Somewhat,Somewhat,Yes,2-3 times,Agree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Disagree,Don't know,Agree,Agree,Agree,Don't know,Agree,Yes,Presentation,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
